language,tweetContentProcessed,mediaUrl,tweetId,image_id,year,tweetContent,description
en,Political and policy disputes in the US often center on interpretations of presidential power We asked the 2024 candidates to share their understanding of the scope and limits of the powers they would wield if elected,https://pbs.twimg.com/media/F6FgK8DWMAERc6x.jpg,61,tweetImg61.jpg,2025,Political and policy disputes in the U.S. often center on interpretations of presidential power. We asked the 2024 candidates to share their understanding of the scope and limits of the powers they would wield if elected. https://t.co/yrXEbaTGi8 https://t.co/baDF26PXTo,"An image of the candidates with the text ""The 2024 Executive Power Survey"" and the question ""We asked candidates about presidential authority. Here is what they said."""
en,From TheAthletic Who are the NHLs most intense fantasy football owners And most annoying Who talks the most trash We asked stars from around the league,https://pbs.twimg.com/media/F6FYLUeWMAAibfS.jpg,62,tweetImg62.jpg,2025,From @TheAthletic: Who are the NHL's most intense fantasy football owners? And most annoying? Who talks the most trash? We asked stars from around the league. https://t.co/k5z16d5dXb https://t.co/TObnJLRTDC,An image of a hockey player holding a stick and wearing a Nashville Predators jersey.
en,Coastal tropical storm warnings are in place from Massachusetts to Maine and for southern New Brunswick and Nova Scotia as Hurricane Lee approaches Hurricane watches have been issued for parts of Maine New Brunswick and Nova Scotia as well,https://pbs.twimg.com/media/F6FMuvGWwAAJEXT.jpg,63,tweetImg63.jpg,2025,"Coastal tropical storm warnings are in place from Massachusetts to Maine and for southern New Brunswick and Nova Scotia as Hurricane Lee approaches. Hurricane watches have been issued for parts of Maine, New Brunswick and Nova Scotia as well. https://t.co/y7H4tzoQB3 https://t.co/NLPEQvCfCW",An image of a map showing the path of Hurricane Lee and the estimated storm surge
en,Jann Wenner the cofounder of Rolling Stone magazine has left behind a complex legacy In an interview our reporter asked him about why he chose only white men for his book on rocks masters his own and his magazines possible missteps and more,https://pbs.twimg.com/media/F6FHAe_WkAAVz8o.jpg,64,tweetImg64.jpg,2025,"Jann Wenner, the co-founder of Rolling Stone magazine, has left behind a complex legacy. In an interview, our reporter asked him about why he chose only white men for his book on rock’s “masters,” his own and his magazine’s possible missteps, and more. https://t.co/fwx0TIsOCm https://t.co/cZ3tktTsI4",An image of Jann Wenner sitting on a stool with the ocean in the background.
en,WOW I have made several of the NYTS fish preparations and I have to say this one is AMAZING This Coconut Fish and Tomato Bake has more than 5000 glowing reviews,https://pbs.twimg.com/media/F6FBVtMXEAAeeO2.jpg,65,tweetImg65.jpg,2025,"""WOW!!! I have made several of the NYT'S fish preparations, and I have to say, this one is AMAZING!""

This Coconut Fish and Tomato Bake has more than 5,000 glowing reviews. https://t.co/0ONpGU0lhw https://t.co/sfsQiKe10r",An image of a plate of fish with cherry tomatoes
en,Exclusive Sam BankmanFried used among other things Alicia Keys Katy Perry and Rihanna music videos to defend himself while under house arrest after FTX failed He also linked to Funs We Are Young video See what else the 15000word draft said,https://pbs.twimg.com/media/F6E_cQPXgAAYper.jpg,66,tweetImg66.jpg,2025,"Exclusive: Sam Bankman-Fried used, among other things, Alicia Keys, Katy Perry and Rihanna music videos to defend himself while under house arrest after FTX failed. He also linked to Fun.'s “We Are Young” video.

See what else the 15,000-word draft said. https://t.co/aytIXTOi3W https://t.co/jUvFDWFe9g",An image of a man in a suit walking down the street with the title of the article
en,Breaking News Fernando Botero the Colombian artist renowned for his magicalrealist depictions of voluptuous figures is dead at 91 He portrayed middleclass life and bordellos clerics and peasants bulging baskets of fruit and the effects of violence,https://pbs.twimg.com/media/F6E-WNdX0AAb2Mr.jpg,67,tweetImg67.jpg,2025,"Breaking News: Fernando Botero, the Colombian artist renowned for his magical-realist depictions of voluptuous figures, is dead at 91. He portrayed middle-class life and bordellos, clerics and peasants, bulging baskets of fruit and the effects of violence. https://t.co/YGwFmLUHhp https://t.co/U18yQKF8G0","An image of Fernando Botero sitting in front of a large painting, holding a paintbrush."
en,Anyone who makes pesto knows how quickly its vibrant color can smirch But this Nickelodeongreen variation achieves a velvety sheen thanks to a couple of tricks,https://pbs.twimg.com/media/F6EzteHXYAA8SXU.jpg,68,tweetImg68.jpg,2025,Anyone who makes pesto knows how quickly its vibrant color can smirch. But this Nickelodeon-green variation achieves a velvety sheen thanks to a couple of tricks. https://t.co/LTZNt7WhiO https://t.co/i0oQMCRMZD,An image of green beans and basil in a bowl
en,The United Automobile Workers union announced that a targeted strike had begun against all three Detroit automakers General Motors Ford Motor and Stellantis the parent of Chrysler Heres where the strikes are happening,https://pbs.twimg.com/media/F6EbhlsXMAA-aQX.jpg,69,tweetImg69.jpg,2025,"The United Automobile Workers union announced that a targeted strike had begun against all three Detroit automakers — General Motors, Ford Motor and Stellantis, the parent of Chrysler.

Here’s where the strikes are happening.
https://t.co/QDc1GHxxRa https://t.co/CyKahaeUzG",An image of a map showing the three plants where UAW strikes are happening.
en,Days after the flood in Libya killed thousands of people the city of Derna remained largely cut off from the outside world The New York Times spoke by phone to residents who described dire conditions and sent videos capturing the toll of the destruction,https://pbs.twimg.com/amplify_video_thumb/1702458871480991744/img/tRda5n5HArQN9kwZ.jpg,70,tweetImg70.jpg,2025,"Days after the flood in Libya killed thousands of people, the city of Derna remained largely cut off from the outside world. The New York Times spoke by phone to residents who described dire conditions and sent videos capturing the toll of the destruction. https://t.co/nhlqPdzJob https://t.co/R9ZkaWvanq",An image of a car driving on a dirt road with a flat tire
en,After taking four crosscountry redeyes in window aisle and middle seats Wirecutter found a travel pillow we cant fly without,https://pbs.twimg.com/amplify_video_thumb/1656309809388331010/img/jmBPzwURLCpGkODi.jpg,71,tweetImg71.jpg,2025,"After taking four cross-country red-eyes in window, aisle, and middle seats, @Wirecutter found a travel pillow we can’t fly without. https://t.co/trmF2TFgzY https://t.co/62Sdj8KS8u",An image of a woman with her head resting on a blue neck pillow on an airplane
en,This quick skillet dinner combines crisp gnocchi and brawny sausage with sweet pops of peas and herbs It doesnt require any chopping or waiting for water to boil,https://pbs.twimg.com/media/F6BlmL5WAAAZ6H3.jpg,72,tweetImg72.jpg,2025,This quick skillet dinner combines crisp gnocchi and brawny sausage with sweet pops of peas and herbs. It doesn't require any chopping or waiting for water to boil. https://t.co/avJDeuRltc https://t.co/vaOLRyUHLP,An image of a bowl of gnocchi with peas and sausage
en,Charleston South Carolina has been accused of being obsessed with history in reality its an evolving city amid a tourism boom that is striving to use the past to inform its future Heres how to spend 36 hours in the states oldest city,https://pbs.twimg.com/media/F6Bg-dUWcAA6xa4.jpg,73,tweetImg73.jpg,2025,"Charleston, South Carolina, has been accused of being obsessed with history; in reality, it’s an evolving city amid a tourism boom that is striving to use the past to inform its future. Here's how to spend 36 hours in the state's oldest city. https://t.co/GynRLS31mR https://t.co/pdjhU7PYPe",An image of a Charleston rowhouse at night with a palm tree and a street lamp lit up.
en,This chili is perfection Lovely combination of flavors and textures Huge hit in our house This easy chili comes together quickly thanks to rotisserie chicken and an ingredient list that leans heavily on pantry staples,https://pbs.twimg.com/media/F6BZ3jXX0AAjxcU.jpg,75,tweetImg75.jpg,2025,"""This chili is perfection. Lovely combination of flavors and textures. Huge hit in our house""

This easy chili comes together quickly, thanks to rotisserie chicken and an ingredient list that leans heavily on pantry staples. https://t.co/mvrzGokg6f https://t.co/whj2sMa9HU","An image of a bowl of chicken tortilla soup with avocado, sour cream, cheese, and red onion"
en,Photos on Thursday show the impact of the powerful rains that destroyed two dams in Libya over the weekend More than 5000 people are feared dead and entire neighborhoods in the coastal city of Derna were carried out to sea the local authorities said,https://pbs.twimg.com/media/F6A-pbpWQAAG6Vi.jpg,76,tweetImg76.jpg,2025,"Photos on Thursday show the impact of the powerful rains that destroyed two dams in Libya over the weekend. More than 5,000 people are feared dead, and entire neighborhoods in the coastal city of Derna were carried out to sea, the local authorities said. https://t.co/jxIHj7qX81 https://t.co/8DTqNPYFyV",An image of a man sitting on a rock with a bag and gloves on. Behind him is a cityscape.
en,They came out moist and full of flavor and barely made it out of my kitchen Baked Apple Cider Doughnuts,https://pbs.twimg.com/media/F6A6EioWEAA8HoI.jpg,77,tweetImg77.jpg,2025,"""They came out moist and full of flavor, and barely made it out of my kitchen.""

✨ Baked Apple Cider Doughnuts ✨ https://t.co/T3OB5UYaUl https://t.co/aXmfiWrbGE",An image of donuts and a dusting of cinnamon sugar
en,NASA now has a UFO research director the agency announced on Thursday The role is part of its response to recommendations from an independent panel to better study information about unidentified anomalous phenomena or UAP the modern term for UFOs,https://pbs.twimg.com/amplify_video_thumb/1702413594950840320/img/0ZYo_Sd0M5wbtwS_.jpg,78,tweetImg78.jpg,2025,"NASA now has a UFO research director, the agency announced on Thursday. The role is part of its response to recommendations from an independent panel to better study information about “unidentified anomalous phenomena,” or UAP — the modern term for UFOs. https://t.co/mJvitxl3dF https://t.co/MfdSK1R5f5","An image of Florida Senator Bill Nelson is displayed on a screen during a news conference on the shooting at a Florida high school, in Washington, U.S., February 15, 2018."
en,There are over 8000 pizzerias in New York City so how did a Brooklyn pizza shop with no deliveries become a celebrity destination They took notes from the sneaker world,https://pbs.twimg.com/amplify_video_thumb/1702409906131718144/img/_4NTvWpQjmMhwxEn.jpg,79,tweetImg79.jpg,2025,"There are over 8,000 pizzerias in New York City — so how did a Brooklyn pizza shop with no deliveries become a celebrity destination? They took notes from the sneaker world. https://t.co/Jfv6bSqA37 https://t.co/MgBtdbsPf8",An image of a half-eaten pizza and a slice of pizza with red sauce
en,From TheAthletic Shes only 16 Thats crazy Jade Avedisian wants to be respected as a race car driver on and off the track period not recognized because her gender is different than the majority of her competitors,https://pbs.twimg.com/media/F6AsWCCXsAAkAfn.jpg,80,tweetImg80.jpg,2025,"From @TheAthletic: “She’s only 16? That’s crazy.” Jade Avedisian wants to be respected as a race car driver on and off the track, period — not recognized because her gender is different than the majority of her competitors. https://t.co/oQmee5Qq1r https://t.co/QtyXRI2b5F",An image of a young woman in a racing suit
